0000,        ,00000.00
0001,Redd    ,00015.95
0002,Kirkpatr,99000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
0000,        ,00000.00
